Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
868,20,60,85.0,6970,1,0,100,100,100,80,100,20,50,60,100,70,4,5,1961,1961,80,60,70,70,0,0.0,65,65,70,65,65,20,80,932,10,0,108,1040,100,65,1,100,1120,0,0,1120,1,0,1,1,3,1,30,5,100,0,0,80,1961.0,66,2,544,65,65,100,168,0,0,0,0,0,0,0,37,400,5,2007,80,100,129000
869,60,60,65.0,14762,1,0,50,100,100,80,100,9,50,60,100,90,5,6,1948,1950,80,60,35,35,0,0.0,65,65,40,0,0,0,0,0,0,0,0,0,100,80,1,100,1547,720,53,2320,0,0,2,0,2,1,50,7,100,1,65,80,1979.0,33,2,672,65,65,50,120,144,0,0,0,0,0,0,0,0,5,2006,80,100,169000
870,60,60,80.0,9938,1,0,100,100,100,60,100,21,60,60,100,90,7,5,1993,1994,80,60,40,40,85,246.0,80,65,100,80,65,20,100,750,10,0,300,1050,100,100,1,100,1062,887,0,1949,1,0,2,1,3,1,80,8,100,1,65,80,1993.0,100,2,574,65,65,100,156,90,0,0,0,0,0,100,0,0,6,2010,80,100,236000
871,20,60,60.0,6600,1,0,100,100,100,60,100,13,80,60,100,70,5,5,1962,1962,100,60,40,40,0,0.0,65,65,70,65,65,20,10,0,10,0,894,894,100,80,0,100,894,0,0,894,0,0,1,0,2,1,50,5,100,0,0,60,1962.0,33,1,308,65,65,100,0,0,0,0,0,0,0,0,0,0,8,2009,80,100,109500
872,60,60,70.0,8750,1,0,100,100,100,60,100,6,60,60,100,90,6,5,1998,1998,80,60,70,70,85,116.0,65,65,100,80,65,20,100,505,10,0,299,804,100,100,1,100,804,878,0,1682,0,0,2,1,3,1,80,7,100,0,0,80,1998.0,66,2,523,65,65,100,0,77,0,0,0,0,0,0,0,0,6,2010,80,100,200500
873,20,60,74.0,8892,1,0,100,100,100,80,100,13,60,60,100,70,5,7,1953,1996,80,60,65,65,0,0.0,80,65,50,65,65,70,10,0,10,0,105,105,100,80,1,100,910,0,0,910,0,0,1,0,3,1,80,5,100,0,0,80,1953.0,33,2,414,65,65,100,196,0,150,0,0,0,0,75,0,0,10,2008,80,100,116000
874,40,60,60.0,12144,1,0,100,100,100,60,100,13,60,60,100,70,5,7,1949,1950,80,60,45,45,0,0.0,80,65,70,65,65,20,50,375,10,0,457,832,100,80,1,100,1036,0,232,1268,0,0,1,0,3,1,50,6,100,1,80,80,1949.0,33,1,288,65,65,100,0,28,0,0,0,0,0,0,0,0,9,2009,80,100,133000
875,50,80,52.0,5720,1,0,100,100,100,60,100,18,40,60,100,80,5,6,1941,1950,80,60,60,60,0,0.0,65,65,70,65,65,20,10,0,10,0,676,676,100,100,1,100,676,455,0,1131,0,0,1,1,3,1,50,5,100,0,0,60,1941.0,33,1,200,65,65,100,26,0,0,0,0,0,0,0,0,0,8,2009,80,20,66500
876,60,30,75.0,9000,1,0,100,100,100,60,100,22,60,60,100,90,8,5,2007,2007,80,60,85,85,0,0.0,80,65,100,80,65,70,100,64,10,0,1120,1184,100,100,1,100,1184,1426,0,2610,0,0,2,1,4,1,100,11,100,1,80,100,2007.0,100,2,550,65,65,100,208,364,0,0,0,0,0,0,0,0,8,2007,100,80,303477
877,20,60,94.0,25286,1,0,100,50,100,60,50,12,60,60,100,70,4,5,1963,1963,80,60,45,35,0,0.0,65,65,100,65,65,100,80,633,10,0,431,1064,100,80,1,100,1040,0,0,1040,1,0,1,0,3,1,50,5,100,0,0,80,1963.0,33,2,648,65,65,100,0,0,0,0,0,0,0,0,0,0,1,2007,80,100,132250
878,60,60,74.0,8834,1,0,100,100,100,60,100,17,60,60,100,90,9,5,2004,2005,100,60,70,70,100,216.0,80,65,100,100,65,20,100,1170,10,0,292,1462,100,100,1,100,1462,762,0,2224,1,0,2,1,4,1,100,10,100,1,80,80,2004.0,100,3,738,65,65,100,184,0,0,0,0,0,0,0,0,0,6,2009,80,100,350000
879,85,60,88.0,11782,1,0,75,100,100,60,100,20,60,60,100,30,5,7,1961,1995,80,60,45,45,0,0.0,65,65,70,65,65,70,80,899,10,0,210,1109,100,65,1,100,1155,0,0,1155,1,0,1,0,3,1,80,6,70,0,0,60,1987.0,33,2,576,65,65,100,192,0,0,0,0,0,0,50,37,400,6,2010,80,100,148000
880,20,60,70.0,7000,1,0,75,100,100,100,100,6,60,60,100,70,5,8,1978,2005,80,60,70,70,85,90.0,80,80,70,65,65,20,80,646,10,0,218,864,100,100,1,100,864,0,0,864,1,0,1,0,3,1,50,6,100,0,0,80,1978.0,33,1,336,65,65,100,0,0,0,0,0,0,0,75,0,0,7,2009,80,100,136500
881,20,60,60.0,7024,1,0,100,100,100,60,100,8,60,60,100,70,5,5,2005,2006,80,60,70,70,0,0.0,65,65,100,100,80,20,80,980,10,0,110,1090,100,80,1,100,1090,0,0,1090,1,0,1,1,2,1,50,5,100,0,0,80,2005.0,100,2,450,65,65,100,0,49,0,0,0,0,0,0,0,0,6,2007,80,100,157000
882,50,60,44.0,13758,1,0,75,100,100,100,100,24,60,60,100,80,7,5,1990,1991,80,60,45,45,85,117.0,80,80,70,80,65,40,30,902,10,0,254,1156,100,100,1,100,1187,530,0,1717,0,0,2,1,3,1,80,7,100,1,65,80,1990.0,66,2,400,65,65,100,168,36,0,0,0,0,0,0,0,0,4,2007,80,100,187500
883,60,60,65.0,9636,1,0,75,100,100,80,100,9,60,60,100,90,6,5,1992,1993,80,60,70,70,0,0.0,65,65,100,80,65,20,10,0,10,0,808,808,100,80,1,100,808,785,0,1593,0,0,2,1,3,1,50,7,100,1,65,100,1993.0,66,2,389,65,65,100,342,40,0,0,0,0,0,50,0,0,12,2009,80,100,178000
884,75,60,60.0,6204,1,0,100,70,100,60,100,19,60,60,100,100,4,5,1912,1950,80,60,60,60,0,0.0,80,65,100,65,40,20,10,0,10,0,795,795,100,65,0,100,954,795,481,2230,1,0,1,0,5,1,50,10,100,0,0,60,1997.0,33,1,440,65,80,100,0,188,0,0,0,0,0,0,0,0,3,2006,80,100,118500
885,20,60,65.0,7150,1,0,100,100,100,60,100,13,60,60,100,70,5,5,1967,1967,80,60,45,45,85,60.0,65,65,70,65,65,20,60,432,10,0,460,892,100,65,1,100,892,0,0,892,0,0,1,0,3,1,50,5,100,0,0,80,1967.0,66,1,288,65,65,100,0,0,0,0,0,0,0,75,0,0,7,2009,80,100,100000
886,120,30,50.0,5119,1,0,75,100,100,100,100,22,60,60,80,70,9,5,1999,2000,80,60,40,40,85,60.0,80,65,100,100,65,70,100,1238,10,0,460,1698,100,100,1,100,1709,0,0,1709,1,0,2,0,2,1,80,5,100,1,65,80,1999.0,100,2,506,65,65,100,97,65,0,0,0,0,0,0,0,0,1,2008,85,20,328900
887,90,60,70.0,8393,1,0,100,100,100,80,100,13,60,60,50,70,5,5,1959,2005,80,60,40,40,85,122.0,65,65,70,65,65,20,30,528,10,0,1098,1626,100,100,1,100,1712,0,0,1712,0,0,2,0,4,2,50,8,100,0,0,80,2005.0,100,2,588,65,65,100,272,54,0,0,0,0,0,0,0,0,6,2006,80,40,145000
888,50,60,59.0,16466,1,0,75,100,100,60,100,8,60,60,100,80,5,7,1955,1955,80,60,40,40,0,0.0,65,80,100,65,65,20,10,0,10,0,816,816,100,65,1,100,872,521,0,1393,0,0,1,1,3,1,50,8,100,0,0,80,1955.0,33,1,300,65,65,100,121,0,0,0,265,0,0,0,0,0,4,2008,80,100,135500
889,20,60,95.0,15865,1,0,75,100,100,60,50,13,60,60,100,70,8,6,1970,1970,20,50,60,60,0,0.0,80,80,100,65,80,100,80,351,50,823,1043,2217,100,100,1,100,2217,0,0,2217,1,0,2,0,4,1,80,8,100,1,65,80,1970.0,33,2,621,65,65,100,81,207,0,0,224,0,0,0,0,0,10,2007,80,100,268000
890,20,60,128.0,12160,1,0,100,100,100,60,100,13,50,60,100,70,6,4,1953,1953,100,60,60,60,85,90.0,65,65,70,65,65,20,60,1024,10,0,481,1505,100,100,1,100,1505,0,0,1505,1,0,1,0,2,1,50,6,100,1,65,80,1953.0,66,2,505,65,65,100,0,0,0,162,0,0,0,0,0,0,2,2009,80,100,149500
891,50,60,60.0,8064,1,0,100,100,100,80,100,13,40,60,100,80,5,7,1949,2006,80,60,40,40,0,0.0,65,80,70,65,65,40,10,0,10,0,672,672,100,100,1,100,672,252,0,924,0,0,1,0,3,1,50,6,100,1,20,60,2003.0,33,2,576,65,65,100,0,0,0,0,0,0,0,50,37,2000,7,2007,80,100,122900
892,60,60,70.0,11184,1,0,100,100,100,60,100,20,60,60,100,90,6,5,1978,1978,100,60,45,45,85,92.0,65,65,70,65,65,20,30,226,50,500,192,918,100,80,1,100,918,765,0,1683,0,0,2,1,3,1,50,7,100,1,65,80,1978.0,66,2,440,65,65,100,243,0,0,0,0,0,0,0,0,0,7,2009,80,100,172500
893,20,60,70.0,8414,1,0,100,100,100,60,100,20,60,60,100,70,6,8,1963,2003,100,60,45,45,0,0.0,65,65,70,65,65,20,100,663,10,0,396,1059,100,65,1,100,1068,0,0,1068,0,1,1,0,3,1,50,6,100,0,0,80,1963.0,66,1,264,65,65,100,192,0,0,0,0,0,0,50,0,0,2,2006,80,100,154500
894,20,60,71.0,13284,1,0,100,100,100,60,100,20,80,60,100,70,5,5,1954,1954,80,60,60,35,0,0.0,65,65,100,80,65,40,60,1064,10,0,319,1383,100,65,1,100,1383,0,0,1383,1,0,1,0,3,1,50,6,100,1,80,80,1954.0,33,1,354,65,65,100,511,116,0,0,0,0,0,100,0,0,6,2008,80,100,165000
895,90,60,64.0,7018,1,0,100,70,100,60,100,21,60,60,50,70,5,5,1979,1979,80,60,35,35,0,0.0,65,65,40,0,0,0,0,0,0,0,0,0,100,65,1,100,1535,0,0,1535,0,0,2,0,4,2,50,8,100,0,0,80,1979.0,33,2,400,65,65,100,0,0,0,0,0,0,0,0,0,0,6,2009,80,70,118858
896,60,60,71.0,7056,1,0,100,100,100,60,100,13,60,60,100,90,6,5,1963,1963,100,60,45,45,85,415.0,65,65,70,65,65,20,60,400,10,0,380,780,100,65,1,100,983,813,0,1796,1,0,1,1,4,1,50,8,100,1,65,80,1963.0,66,2,483,65,65,100,0,50,0,0,0,0,0,0,0,0,10,2008,80,100,140000
897,30,80,50.0,8765,1,2,100,100,100,60,100,10,60,60,100,70,4,6,1936,1950,80,60,60,60,0,0.0,65,65,80,65,65,20,80,285,10,0,666,951,100,100,0,100,951,0,0,951,0,0,1,0,2,1,50,6,100,0,0,60,1936.0,33,1,327,65,65,100,0,28,0,0,0,0,0,0,0,0,4,2006,80,20,106500
898,90,60,64.0,7018,1,0,100,100,100,60,100,21,50,60,50,90,5,5,1979,1979,80,60,35,35,0,0.0,65,65,40,0,0,0,0,0,0,0,0,0,100,65,1,100,1120,1120,0,2240,0,0,2,0,6,2,50,12,100,0,0,60,1979.0,33,2,528,65,65,100,154,0,0,0,0,0,0,0,0,0,6,2009,80,70,142953
900,20,60,65.0,6993,1,0,100,100,100,60,100,20,50,60,100,70,5,7,1961,1994,80,60,45,35,0,0.0,65,65,70,65,65,20,60,465,10,0,447,912,100,65,1,100,1236,0,0,1236,0,0,1,0,3,1,50,6,100,1,65,80,1961.0,33,1,288,65,65,100,0,0,0,0,0,0,0,0,0,0,6,2006,80,100,135000
901,20,60,73.0,7340,1,0,75,100,100,60,100,13,60,60,100,70,4,6,1971,1971,80,60,45,45,0,0.0,65,65,70,65,65,20,80,322,10,0,536,858,100,65,1,100,858,0,0,858,0,0,1,0,2,1,50,4,100,0,0,60,1979.0,33,1,684,65,65,100,0,0,0,0,0,0,0,0,0,0,6,2007,80,100,110000
902,20,60,64.0,8712,1,0,75,100,100,60,100,13,60,60,100,70,5,7,1957,2000,100,60,40,40,0,0.0,65,80,70,65,65,40,60,860,10,0,132,992,100,65,1,100,1306,0,0,1306,1,0,1,0,2,1,50,5,100,0,0,60,1968.0,33,1,756,65,65,100,0,0,0,0,0,0,0,0,0,0,5,2009,80,100,153000
903,60,60,63.0,7875,1,0,100,100,100,60,100,9,60,60,100,90,7,5,2003,2003,80,60,70,70,0,0.0,80,65,100,80,65,20,10,0,10,0,783,783,100,100,1,100,807,702,0,1509,0,0,2,1,3,1,80,8,100,1,80,80,2003.0,100,2,393,65,65,100,0,75,0,0,0,0,0,0,0,0,7,2006,80,100,180000
904,20,60,50.0,14859,1,0,75,50,100,100,100,9,60,60,100,70,7,5,2006,2006,100,60,70,70,85,27.0,80,65,100,80,65,20,10,0,10,0,1670,1670,100,100,1,100,1670,0,0,1670,0,0,2,0,3,1,80,7,100,1,80,80,2006.0,66,3,690,65,65,100,144,60,0,0,0,0,0,0,0,0,8,2006,100,80,240000
905,20,60,71.0,6173,1,0,75,100,100,60,100,20,60,60,100,70,5,6,1967,1967,80,60,45,60,85,75.0,65,65,70,65,65,20,100,599,10,0,277,876,100,65,1,100,902,0,0,902,0,0,1,0,3,1,50,6,100,0,0,80,1967.0,33,1,288,65,65,100,0,0,0,0,0,0,0,50,0,0,8,2007,80,100,125500
906,20,60,80.0,9920,1,0,100,100,100,60,100,13,60,60,100,70,5,5,1954,1954,80,60,45,45,100,110.0,65,65,70,65,65,20,50,354,30,290,412,1056,100,65,1,100,1063,0,0,1063,1,0,1,0,3,1,50,6,100,0,0,80,1954.0,66,1,280,65,65,100,0,0,164,0,0,0,0,50,0,0,2,2010,80,100,128000
907,20,60,116.0,13501,1,0,75,100,100,80,100,22,60,60,100,70,8,5,2006,2006,80,60,70,70,100,208.0,80,65,100,80,65,20,100,63,10,0,1560,1623,100,100,1,100,1636,0,0,1636,1,0,2,0,3,1,80,8,100,1,80,80,2006.0,66,3,865,65,65,100,0,60,0,0,0,0,0,0,0,0,6,2007,80,100,255000
908,50,60,86.0,11500,1,0,75,100,100,60,100,7,60,60,100,80,7,7,1936,1987,80,60,90,90,0,0.0,80,65,70,80,65,20,50,223,10,0,794,1017,100,80,1,100,1020,1037,0,2057,0,0,1,1,3,1,80,6,100,1,80,80,1936.0,100,1,180,40,65,100,0,0,0,0,322,0,0,0,0,0,6,2006,80,100,250000
909,20,60,73.0,8885,1,0,75,20,100,60,50,12,60,60,100,70,5,5,1983,1983,80,60,45,45,0,0.0,65,65,70,80,65,70,60,301,80,324,239,864,100,65,1,100,902,0,0,902,1,0,1,0,2,1,50,5,100,0,0,80,1983.0,33,2,484,65,65,100,164,0,0,0,0,0,0,50,0,0,6,2006,80,100,131000
910,60,60,149.0,12589,1,0,50,100,100,60,100,9,60,60,100,90,6,5,2005,2005,80,60,70,70,0,0.0,80,65,100,80,65,20,10,0,10,0,742,742,100,100,1,100,742,742,0,1484,0,0,2,1,3,1,80,8,100,1,80,80,2005.0,100,2,390,65,65,100,36,24,0,0,0,0,0,0,0,0,6,2009,80,100,174000
911,90,60,80.0,11600,1,0,100,100,100,80,100,13,50,60,50,90,5,5,1960,1960,80,60,40,40,85,361.0,65,65,70,65,65,20,50,443,10,0,662,1105,100,65,1,75,1105,1169,0,2274,0,0,2,0,5,2,50,12,100,0,0,60,1960.0,33,2,480,65,65,100,0,0,0,0,0,0,0,0,0,0,1,2010,80,100,154300
912,20,60,70.0,9286,1,0,75,100,100,100,50,6,60,60,100,70,5,7,1977,1989,80,60,45,35,0,0.0,65,65,70,80,80,70,80,196,10,0,1072,1268,100,65,1,100,1268,0,0,1268,0,0,1,1,3,1,80,5,100,0,0,60,1978.0,33,1,252,65,65,100,173,0,0,0,0,0,0,0,0,0,10,2009,80,100,143500
913,30,80,51.0,6120,1,0,100,100,100,60,100,4,60,60,100,70,5,7,1925,1950,80,60,40,40,0,0.0,65,65,80,65,65,20,50,489,10,0,279,768,100,65,0,100,1015,0,0,1015,0,0,1,0,3,1,50,6,85,0,0,60,1925.0,33,1,450,65,65,100,0,0,112,0,120,0,0,50,37,620,7,2006,80,20,88000
914,90,50,82.0,6270,1,0,100,50,100,60,100,7,60,60,50,90,5,6,1949,1950,80,60,40,40,0,0.0,65,65,70,65,65,20,60,284,10,0,717,1001,100,65,0,75,1001,1001,0,2002,0,0,2,0,4,2,50,8,100,0,0,90,1949.0,33,3,871,65,65,100,0,0,0,0,0,0,0,0,0,0,8,2007,80,100,145000
915,160,30,30.0,3000,1,1,100,100,100,60,100,22,60,60,80,90,6,5,2009,2009,80,60,70,70,100,76.0,80,65,100,80,65,70,100,294,10,0,318,612,100,100,1,100,612,612,0,1224,0,0,2,1,2,1,80,4,100,0,0,60,2009.0,66,2,528,65,65,100,0,234,0,0,0,0,0,0,0,0,6,2009,100,80,173733
916,160,80,21.0,2001,1,0,100,100,100,60,100,11,60,60,25,90,4,5,1970,1970,80,60,85,85,85,80.0,65,65,70,65,65,20,10,0,10,0,546,546,100,40,1,100,546,546,0,1092,0,0,1,1,3,1,50,6,100,0,0,80,1970.0,33,1,286,65,65,100,0,0,0,0,0,0,0,0,0,0,1,2007,80,100,75000
917,20,20,50.0,9000,1,0,100,100,100,60,100,10,60,60,100,70,2,3,1949,1950,80,60,15,15,0,0.0,65,65,70,65,65,70,60,50,10,0,430,480,100,65,0,75,480,0,0,480,1,0,0,0,1,1,50,4,100,0,0,60,1958.0,33,1,308,65,65,100,0,0,0,0,0,0,0,0,0,0,10,2006,80,20,35311
918,20,60,65.5,17140,1,0,100,100,100,60,100,8,60,60,100,70,4,6,1956,1956,80,60,70,70,0,0.0,65,65,70,65,65,20,80,1059,10,0,75,1134,100,100,1,75,1229,0,0,1229,0,0,1,0,3,1,50,6,100,0,0,80,1956.0,66,1,284,65,65,100,0,0,0,0,0,0,0,0,0,0,4,2009,80,100,135000
919,60,60,103.0,13125,1,0,75,100,100,80,100,21,60,60,100,90,7,5,1991,1991,80,60,45,45,0,0.0,80,65,100,100,65,40,60,48,100,634,422,1104,100,100,1,100,912,1215,0,2127,1,0,2,1,4,1,80,8,100,1,65,80,1991.0,66,3,833,65,65,100,72,192,224,0,0,0,0,100,0,0,11,2007,80,100,238000
920,20,60,87.0,11029,1,0,75,100,100,80,100,13,60,60,100,70,6,8,1958,2002,100,60,40,40,0,0.0,100,65,70,80,65,20,80,528,60,411,245,1184,100,100,1,100,1414,0,0,1414,1,0,1,0,3,1,50,6,85,1,65,80,1990.0,33,2,601,65,65,100,0,51,0,0,190,0,0,0,0,0,5,2008,80,100,176500
921,60,60,70.0,8462,1,0,75,100,100,60,100,21,60,60,100,90,6,5,1994,1994,80,60,45,45,85,105.0,80,80,100,80,80,20,100,814,10,0,114,928,100,100,1,100,936,785,0,1721,0,1,2,1,3,1,80,7,100,0,0,80,1994.0,66,2,471,65,65,100,300,87,0,0,0,0,0,0,0,0,7,2007,80,100,201000
922,90,60,67.0,8777,1,0,100,100,100,60,100,8,50,60,50,80,5,7,1900,2003,80,60,40,40,0,0.0,65,65,70,65,65,20,80,1084,10,0,188,1272,100,80,1,100,1272,928,0,2200,2,0,2,2,4,2,50,9,100,0,0,0,0.0,0,0,0,0,0,0,0,70,0,0,0,0,0,100,0,0,9,2008,80,100,145900
923,20,60,65.0,10237,1,0,100,100,100,60,100,9,20,60,100,70,6,5,2005,2006,80,60,70,70,0,0.0,80,65,100,80,65,20,100,28,10,0,1288,1316,100,100,1,100,1316,0,0,1316,0,0,2,0,3,1,80,6,100,1,80,80,2005.0,100,2,397,65,65,100,100,0,0,23,0,0,0,0,0,0,10,2006,100,80,169990
924,120,60,50.0,8012,1,0,100,100,100,60,100,21,60,60,80,70,6,5,1993,1994,80,60,35,35,0,0.0,80,65,100,80,65,20,30,165,100,841,598,1604,100,100,1,100,1617,0,0,1617,1,0,2,0,2,1,80,5,100,1,40,80,1993.0,66,2,533,65,65,100,0,69,0,0,0,0,0,0,0,0,7,2008,80,100,193000
925,20,60,79.0,10240,1,0,100,100,100,60,100,15,60,60,100,70,6,6,1980,1980,80,60,35,35,85,157.0,65,80,70,80,65,20,60,625,30,1061,0,1686,100,65,1,100,1686,0,0,1686,1,0,2,0,3,1,50,7,100,1,65,80,1980.0,33,2,612,65,65,100,384,131,0,0,0,0,0,0,0,0,5,2006,80,100,207500
926,20,60,80.0,15611,1,0,75,100,100,80,100,15,60,60,100,70,5,6,1977,1977,80,60,70,70,0,0.0,65,65,100,80,65,70,80,767,30,93,266,1126,100,65,1,100,1126,0,0,1126,0,1,2,0,3,1,100,6,100,0,0,80,1977.0,66,2,540,65,65,100,180,0,0,0,0,0,0,0,0,0,3,2008,80,20,175000
927,60,60,93.0,11999,1,0,100,100,100,60,100,17,60,60,100,90,8,5,2003,2004,100,60,70,70,85,340.0,80,65,100,80,65,20,10,0,10,0,1181,1181,100,100,1,100,1234,1140,0,2374,0,0,2,1,4,1,100,10,100,1,80,100,2003.0,100,3,656,65,65,100,104,100,0,0,0,0,0,0,0,0,5,2007,80,100,285000
928,60,60,80.0,9900,1,0,100,100,100,60,100,15,50,60,100,90,7,5,1968,1968,80,60,40,40,85,342.0,65,65,70,65,65,20,60,552,10,0,280,832,100,80,1,100,1098,880,0,1978,0,0,2,1,4,1,50,9,100,1,80,80,1968.0,66,2,486,65,65,100,0,43,0,0,0,0,0,100,0,0,4,2008,80,100,176000
929,20,60,70.0,11838,1,0,100,100,100,60,100,6,60,60,100,70,8,5,2001,2001,100,60,70,70,0,0.0,80,65,100,80,65,70,10,0,10,0,1753,1753,100,100,1,100,1788,0,0,1788,0,0,2,0,3,1,100,7,100,1,65,80,2001.0,66,2,522,65,65,100,202,151,0,0,0,0,0,0,0,0,6,2009,80,100,236500
930,60,60,65.0,13006,1,0,75,100,100,80,100,9,60,60,100,90,7,5,1997,1997,80,60,45,45,85,285.0,65,65,100,80,65,20,10,0,10,0,964,964,100,80,1,100,993,1243,0,2236,0,0,2,1,4,1,80,8,100,1,65,100,1997.0,100,2,642,65,65,100,0,0,0,0,0,0,0,0,0,0,11,2006,80,100,222000
931,20,60,73.0,8925,1,0,75,50,100,60,100,24,60,60,100,70,8,5,2007,2007,80,60,70,70,0,0.0,80,65,100,80,65,70,100,16,10,0,1450,1466,100,100,1,100,1466,0,0,1466,0,0,2,0,3,1,80,7,100,0,0,80,2007.0,100,3,610,65,65,100,100,18,0,0,0,0,0,0,0,0,7,2009,80,100,201000
932,20,60,70.0,9100,1,0,100,100,100,60,100,13,60,60,100,70,5,6,1965,1965,80,60,70,70,0,0.0,65,65,70,65,65,20,60,338,50,466,121,925,100,100,1,100,925,0,0,925,0,1,1,0,2,1,50,5,100,0,0,60,1965.0,33,1,429,65,65,100,0,0,0,0,0,0,0,75,0,0,7,2009,80,100,117500
933,20,60,84.0,11670,1,0,75,100,100,80,100,22,35,60,100,70,9,5,2006,2006,100,60,70,30,100,302.0,100,65,100,100,80,20,10,0,10,0,1905,1905,100,100,1,100,1905,0,0,1905,0,0,2,0,3,1,100,8,100,1,80,80,2006.0,100,3,788,65,65,100,0,191,0,0,0,0,0,0,0,0,3,2007,80,100,320000
934,20,60,63.0,8487,1,0,100,100,100,40,100,6,60,60,100,70,7,5,2004,2004,80,60,70,70,85,210.0,80,65,100,80,65,70,100,20,10,0,1480,1500,100,100,1,100,1500,0,0,1500,0,0,2,0,3,1,80,6,100,0,0,80,2004.0,66,2,570,65,65,100,192,36,0,0,0,0,0,0,0,0,8,2009,80,100,190000
935,20,60,313.0,27650,1,0,50,50,100,60,50,13,100,60,100,70,7,7,1960,2007,20,50,60,60,0,0.0,65,65,70,80,65,100,100,425,10,0,160,585,100,100,1,100,2069,0,0,2069,1,0,2,0,4,1,80,9,100,1,80,80,1960.0,66,2,505,65,65,100,0,0,0,0,0,0,0,0,0,0,11,2008,80,100,242000
936,30,60,52.0,5825,1,0,75,100,100,60,100,4,60,60,100,70,4,5,1926,1953,80,60,40,40,85,108.0,65,80,100,40,65,40,10,0,10,0,600,600,100,80,1,100,747,0,0,747,0,0,1,0,1,1,50,5,100,0,0,60,1953.0,33,2,528,65,65,100,0,0,32,0,0,0,0,0,0,0,6,2006,80,100,79900
937,20,60,67.0,10083,1,0,100,100,100,60,100,21,60,60,100,70,7,5,2003,2003,80,60,70,70,0,0.0,80,65,100,80,65,20,100,833,10,0,343,1176,100,100,1,100,1200,0,0,1200,1,0,2,0,2,1,80,5,100,0,0,80,2003.0,66,2,555,65,65,100,0,41,0,0,0,0,0,0,0,0,8,2009,80,100,184900
938,60,60,75.0,9675,1,0,100,100,100,60,100,22,60,60,100,90,7,5,2005,2005,80,60,70,70,0,0.0,80,65,100,80,65,40,100,341,10,0,772,1113,100,100,1,100,1113,858,0,1971,0,0,2,1,3,1,80,8,100,1,80,80,2005.0,66,2,689,65,65,100,0,48,0,0,0,0,0,0,0,0,2,2009,80,100,253000
939,60,60,73.0,8760,1,0,100,100,100,60,100,6,60,60,100,90,7,5,2006,2006,80,60,70,70,0,0.0,80,65,100,80,80,40,100,464,10,0,927,1391,100,100,1,100,1391,571,0,1962,0,0,2,1,3,1,80,7,100,0,0,80,2006.0,66,3,868,65,65,100,0,90,0,0,0,0,0,0,0,0,8,2006,100,80,239799
940,70,60,80.0,24090,1,0,100,100,100,60,100,5,60,60,100,90,7,7,1940,1950,80,60,40,40,0,0.0,65,80,70,65,65,40,10,0,10,0,1032,1032,100,100,1,100,1207,1196,0,2403,0,0,2,0,4,1,50,10,100,2,65,80,1940.0,33,1,349,65,65,100,56,0,318,0,0,0,0,0,0,0,6,2010,30,100,244400
941,90,60,55.0,12640,1,0,75,100,100,60,100,12,60,60,50,70,6,5,1976,1976,80,60,35,35,0,0.0,65,65,70,65,65,100,50,936,30,396,396,1728,100,65,1,100,1728,0,0,1728,0,0,2,0,4,2,50,8,100,0,0,80,1976.0,33,2,574,65,65,100,40,0,0,0,0,0,0,0,0,0,7,2006,80,100,150900
942,60,60,65.0,8755,1,0,75,100,100,40,100,9,35,60,100,90,7,5,1999,1999,80,60,70,70,85,298.0,80,65,100,80,65,20,80,772,10,0,220,992,100,100,1,100,1022,1038,0,2060,1,0,2,1,3,1,80,8,100,1,65,100,1999.0,66,2,390,65,65,100,0,0,0,168,0,0,0,100,0,0,6,2009,80,100,214000
943,90,60,42.0,7711,1,0,75,100,100,60,100,8,60,60,50,70,4,3,1977,1977,80,60,40,40,0,0.0,65,65,100,80,65,100,100,1440,10,0,0,1440,100,65,1,100,1440,0,0,1440,2,0,2,0,4,2,50,8,100,0,0,0,0.0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,8,2007,20,20,150000
944,90,60,100.0,25000,1,0,100,20,100,60,100,12,60,60,50,70,5,4,1967,1967,80,60,45,35,0,0.0,65,65,70,65,65,70,10,0,10,0,1632,1632,100,65,1,100,1632,0,0,1632,0,0,2,0,4,2,50,8,100,0,0,80,1967.0,33,2,576,65,65,50,0,0,0,0,0,0,0,0,0,0,6,2007,80,100,143000
